ID 	SX 	VG 	VE 	VF 
6082 	1 	-0.141 	3.964 	3.823 
6083 	1 	0.296 	-1.178 	-0.881 
6084 	0 	0.933 	2.524 	3.457 
6085 	1 	0.189 	0.348 	0.537 
6086 	1 	-1.482 	0.565 	-0.917 
6087 	0 	-0.925 	-0.992 	-1.916 
6088 	1 	-1.218 	0.010 	-1.208 
6089 	1 	-1.246 	-2.979 	-4.225 
6090 	0 	-0.343 	-1.103 	-1.445 
6091 	0 	-0.796 	-1.082 	-1.878 
6092 	1 	-1.509 	0.907 	-0.601 
6093 	0 	0.185 	4.096 	4.281 
6094 	1 	0.373 	-1.637 	-1.264 
6095 	0 	1.250 	-0.469 	0.781 
6096 	0 	-0.091 	1.285 	1.193 
6097 	1 	-0.465 	0.370 	-0.096 
6098 	1 	1.088 	-3.912 	-2.824 
6099 	0 	-1.099 	3.834 	2.735 
6100 	1 	0.541 	3.266 	3.807 
6101 	1 	-0.142 	1.756 	1.613 
6102 	0 	0.099 	1.405 	1.504 
6103 	0 	0.146 	-2.092 	-1.946 
6104 	1 	0.511 	-1.616 	-1.105 
6105 	0 	-1.551 	1.129 	-0.422 
6106 	1 	0.669 	-2.664 	-1.994 
6107 	0 	0.923 	3.116 	4.039 
6108 	0 	1.173 	-1.358 	-0.185 
6109 	0 	-1.089 	3.799 	2.710 
6110 	0 	-0.457 	2.052 	1.595 
6111 	1 	0.683 	3.378 	4.061 
6112 	1 	1.428 	-1.039 	0.389 
6113 	1 	-1.036 	-1.063 	-2.100 
6114 	0 	1.036 	-2.742 	-1.706 
6115 	0 	0.107 	-3.724 	-3.617 
6116 	1 	-0.253 	-1.929 	-2.182 
6117 	0 	-0.761 	1.100 	0.339 
6118 	1 	0.684 	0.808 	1.492 
6119 	1 	-0.992 	0.187 	-0.805 
6120 	0 	0.125 	1.912 	2.037 
6121 	0 	-0.407 	-2.686 	-3.093 
6122 	1 	-0.489 	3.182 	2.693 
6123 	1 	-1.543 	0.529 	-1.014 
6124 	0 	-1.504 	0.666 	-0.839 
6125 	0 	1.929 	-1.902 	0.027 
6126 	1 	-0.192 	-1.248 	-1.440 
6127 	1 	-0.161 	-0.753 	-0.914 
6128 	0 	-1.098 	2.006 	0.908 
6129 	1 	1.772 	3.199 	4.971 
6130 	0 	1.717 	2.342 	4.059 
6131 	1 	-0.351 	-1.763 	-2.114 
6132 	1 	-1.012 	-3.025 	-4.037 
6133 	0 	0.571 	0.254 	0.825 
6134 	0 	-1.899 	1.195 	-0.704 
6135 	0 	1.140 	-0.420 	0.720 
6136 	0 	-1.399 	-0.494 	-1.894 
6137 	0 	0.024 	-0.540 	-0.515 
6138 	1 	-2.131 	2.226 	0.096 
6139 	0 	-1.026 	-0.904 	-1.930 
6140 	1 	-0.296 	-0.735 	-1.030 
6141 	1 	0.046 	-3.109 	-3.063 
6142 	0 	0.073 	-1.965 	-1.893 
6143 	1 	0.844 	-3.125 	-2.281 
6144 	0 	-0.370 	2.276 	1.906 
6145 	1 	1.020 	-0.845 	0.175 
6146 	0 	1.188 	1.369 	2.557 
6147 	1 	0.116 	0.388 	0.505 
6148 	0 	-0.880 	0.501 	-0.379 
6149 	1 	-0.200 	-1.280 	-1.480 
6150 	1 	1.829 	1.110 	2.939 
6151 	1 	-0.006 	-3.039 	-3.045 
6152 	1 	-0.710 	-1.829 	-2.539 
6153 	0 	1.209 	-5.147 	-3.938 
6154 	0 	0.446 	-4.282 	-3.836 
6155 	1 	-0.636 	-1.739 	-2.375 
6156 	1 	0.625 	-1.027 	-0.402 
6157 	1 	1.101 	-1.742 	-0.641 
6158 	1 	0.226 	1.482 	1.707 
6159 	1 	-0.102 	-1.734 	-1.836 
6160 	1 	0.243 	-0.931 	-0.688 
6161 	0 	-0.662 	-1.028 	-1.690 
6162 	1 	0.270 	0.931 	1.200 
6163 	0 	-1.216 	2.803 	1.587 
6164 	0 	0.422 	3.632 	4.054 
6165 	1 	1.103 	-0.241 	0.863 
6166 	1 	-1.881 	0.483 	-1.398 
6167 	1 	-0.199 	0.539 	0.340 
6168 	0 	-1.828 	0.943 	-0.885 
6169 	0 	-0.641 	5.812 	5.171 
6170 	0 	0.781 	1.441 	2.222 
6171 	0 	-0.912 	-0.946 	-1.858 
6172 	1 	-0.952 	2.367 	1.415 
6173 	1 	-1.793 	-2.410 	-4.203 
6174 	1 	1.724 	-0.214 	1.510 
6175 	0 	2.169 	-1.702 	0.467 
6176 	0 	-1.678 	1.148 	-0.531 
6177 	0 	-0.410 	-5.577 	-5.987 
6178 	0 	1.179 	2.368 	3.547 
6179 	1 	0.103 	-1.022 	-0.919 
6180 	0 	-0.210 	-1.062 	-1.273 
6181 	0 	-1.557 	-2.281 	-3.838 
6182 	0 	-0.771 	-1.074 	-1.844 
6183 	1 	-1.967 	1.373 	-0.594 
6184 	1 	0.249 	0.593 	0.841 
6185 	0 	0.486 	-2.344 	-1.858 
6186 	1 	0.341 	-2.367 	-2.026 
6187 	0 	0.852 	0.312 	1.164 
6188 	0 	-0.732 	0.850 	0.118 
6189 	0 	-1.873 	-0.361 	-2.234 
6190 	0 	-1.993 	1.277 	-0.717 
6191 	1 	-1.482 	0.129 	-1.353 
6192 	0 	-1.647 	0.322 	-1.325 
6193 	0 	-0.153 	1.002 	0.849 
6194 	1 	-0.198 	2.539 	2.341 
6195 	0 	-1.751 	2.635 	0.884 
6196 	0 	0.885 	-0.450 	0.435 
6197 	0 	0.173 	0.872 	1.046 
6198 	0 	0.636 	-2.888 	-2.252 
6199 	0 	-0.505 	-2.056 	-2.561 
6200 	1 	-0.746 	-2.053 	-2.800 
6201 	0 	1.445 	3.741 	5.185 
6202 	0 	0.583 	-2.239 	-1.656 
6203 	0 	-0.680 	-1.341 	-2.021 
6204 	1 	0.259 	-4.969 	-4.710 
6205 	1 	-0.911 	1.066 	0.155 
6206 	0 	-0.996 	1.596 	0.600 
6207 	1 	-1.353 	-0.549 	-1.901 
6208 	0 	0.486 	0.897 	1.382 
6209 	1 	1.166 	-0.983 	0.183 
6210 	0 	-2.367 	0.192 	-2.176 
6211 	1 	0.168 	0.852 	1.020 
6212 	1 	1.111 	-2.641 	-1.530 
6213 	1 	-0.824 	-3.965 	-4.790 
6214 	1 	0.847 	5.468 	6.314 
6215 	0 	-0.162 	-2.158 	-2.320 
6216 	1 	1.918 	2.901 	4.820 
6217 	0 	-0.159 	1.068 	0.909 
6218 	1 	-1.367 	-0.437 	-1.804 
6219 	0 	2.368 	2.188 	4.556 
6220 	0 	-2.186 	2.384 	0.198 
6221 	1 	-0.300 	-1.185 	-1.485 
6222 	1 	-1.613 	1.436 	-0.177 
6223 	1 	-1.216 	-1.237 	-2.453 
6224 	0 	-1.294 	-0.270 	-1.564 
6225 	1 	1.380 	2.026 	3.407 
6226 	0 	-1.269 	0.062 	-1.207 
6227 	1 	-0.487 	-1.785 	-2.272 
6228 	0 	-0.940 	-0.814 	-1.753 
6229 	1 	-1.074 	-2.088 	-3.163 
6230 	0 	0.691 	0.948 	1.639 
6231 	1 	-1.046 	-0.530 	-1.576 
6232 	1 	-2.091 	-0.954 	-3.044 
6233 	0 	-1.681 	5.904 	4.223 
6234 	0 	-0.228 	-0.178 	-0.406 
6235 	1 	-0.783 	0.707 	-0.076 
6236 	0 	0.529 	-0.610 	-0.081 
6237 	1 	0.541 	0.128 	0.670 
6238 	1 	0.521 	-0.096 	0.424 
6239 	1 	-0.698 	2.259 	1.560 
6240 	1 	-1.534 	1.850 	0.316 
6241 	0 	-0.479 	0.279 	-0.200 
6242 	0 	1.985 	1.602 	3.588 
6243 	1 	-0.911 	0.737 	-0.174 
6244 	1 	0.557 	0.157 	0.714 
6245 	0 	0.253 	2.440 	2.693 
6246 	0 	0.030 	3.199 	3.229 
6247 	1 	-0.766 	1.838 	1.072 
6248 	0 	0.545 	-3.167 	-2.622 
6249 	1 	0.089 	1.631 	1.720 
6250 	0 	-0.130 	-0.724 	-0.854 
6251 	0 	-0.758 	1.489 	0.731 
6252 	0 	-0.330 	-1.419 	-1.749 
6253 	0 	0.244 	1.209 	1.452 
6254 	1 	0.342 	-0.070 	0.271 
6255 	1 	0.058 	0.579 	0.637 
6256 	1 	-0.388 	-4.283 	-4.671 
6257 	1 	-1.336 	0.922 	-0.414 
6258 	0 	-0.586 	-1.045 	-1.631 
6259 	0 	-0.478 	0.080 	-0.398 
6260 	1 	0.333 	-1.018 	-0.684 
6261 	0 	-1.630 	0.109 	-1.521 
6262 	1 	-0.725 	-0.462 	-1.186 
6263 	1 	0.314 	1.369 	1.683 
6264 	0 	-0.570 	-2.180 	-2.750 
6265 	0 	0.938 	-1.996 	-1.057 
6266 	1 	0.857 	-1.130 	-0.273 
6267 	0 	0.133 	-1.714 	-1.581 
6268 	0 	1.634 	1.305 	2.939 
6269 	1 	-0.369 	-1.173 	-1.542 
6270 	0 	0.783 	0.000 	0.783 
6271 	0 	-0.558 	0.198 	-0.360 
6272 	0 	0.021 	-1.130 	-1.109 
6273 	0 	-0.726 	-3.582 	-4.308 
6274 	0 	0.623 	1.206 	1.829 
6275 	1 	0.455 	-0.983 	-0.528 
6276 	1 	0.863 	1.255 	2.119 
6277 	1 	-1.482 	-1.414 	-2.897 
6278 	1 	-1.159 	0.387 	-0.772 
6279 	1 	-0.413 	1.758 	1.345 
6280 	1 	0.727 	-2.123 	-1.395 
6281 	1 	-0.670 	-4.295 	-4.964 
6282 	0 	-2.042 	-0.817 	-2.859 
6283 	0 	0.128 	-2.826 	-2.698 
6284 	0 	-0.685 	-1.739 	-2.424 
6285 	1 	0.736 	2.223 	2.959 
6286 	1 	-0.469 	-1.622 	-2.091 
6287 	0 	-0.822 	-1.909 	-2.731 
6288 	0 	1.509 	0.428 	1.937 
6289 	0 	-0.223 	-0.987 	-1.210 
6290 	0 	-0.728 	5.920 	5.192 
6291 	1 	0.049 	-3.626 	-3.576 
6292 	0 	0.446 	4.560 	5.006 
6293 	1 	0.086 	-3.437 	-3.351 
6294 	1 	0.288 	-0.127 	0.160 
6295 	1 	-0.992 	-3.474 	-4.466 
6296 	0 	-0.098 	2.576 	2.477 
6297 	1 	2.092 	5.080 	7.172 
6298 	1 	0.661 	-1.222 	-0.561 
6299 	0 	1.356 	1.021 	2.377 
6300 	1 	-1.432 	-2.611 	-4.043 
6301 	1 	-0.839 	-0.633 	-1.472 
6302 	0 	-1.912 	-1.780 	-3.692 
6303 	1 	-0.039 	0.838 	0.799 
6304 	1 	0.024 	0.937 	0.961 
6305 	0 	0.327 	-2.077 	-1.750 
6306 	0 	-0.377 	1.697 	1.320 
6307 	0 	1.275 	-0.280 	0.995 
6308 	0 	0.224 	-0.068 	0.155 
6309 	0 	-0.827 	0.671 	-0.156 
6310 	0 	1.490 	-1.780 	-0.290 
6311 	1 	1.805 	0.937 	2.741 
6312 	0 	0.004 	-1.545 	-1.541 
6313 	1 	-0.526 	1.933 	1.407 
6314 	0 	-0.637 	-3.556 	-4.194 
6315 	1 	2.702 	0.642 	3.344 
6316 	1 	0.619 	0.381 	1.000 
6317 	0 	1.261 	2.612 	3.873 
6318 	0 	-0.858 	-0.715 	-1.573 
6319 	1 	0.498 	1.775 	2.272 
6320 	1 	-0.437 	-0.946 	-1.383 
6321 	1 	1.571 	0.891 	2.461 
6322 	0 	-1.845 	1.520 	-0.325 
6323 	1 	-0.181 	-0.459 	-0.639 
6324 	1 	-0.677 	3.119 	2.442 
6325 	1 	-1.054 	-0.555 	-1.608 
6326 	0 	-1.580 	0.485 	-1.095 
6327 	0 	0.134 	-1.100 	-0.967 
6328 	0 	-0.380 	-3.717 	-4.096 
6329 	1 	-0.716 	6.433 	5.717 
6330 	0 	-0.260 	-0.189 	-0.449 
6331 	0 	0.406 	-1.417 	-1.010 
6332 	0 	0.864 	-4.753 	-3.890 
6333 	1 	1.470 	-2.165 	-0.695 
6334 	0 	1.523 	1.940 	3.462 
6335 	1 	0.723 	-1.488 	-0.765 
6336 	1 	-0.370 	1.018 	0.648 
6337 	0 	0.353 	1.494 	1.847 
6338 	0 	-0.774 	-2.626 	-3.399 
6339 	0 	-1.738 	2.068 	0.330 
6340 	0 	-0.361 	1.399 	1.039 
6341 	0 	0.402 	-0.808 	-0.406 
6342 	0 	-0.398 	-1.987 	-2.384 
6343 	1 	-0.752 	-0.563 	-1.315 
6344 	1 	-1.217 	-2.590 	-3.806 
6345 	1 	-0.062 	-0.334 	-0.396 
6346 	1 	-1.098 	1.672 	0.574 
6347 	1 	1.213 	-0.738 	0.474 
6348 	0 	-0.195 	2.234 	2.039 
6349 	1 	1.223 	0.593 	1.816 
6350 	1 	-0.304 	4.130 	3.826 
6351 	0 	0.843 	4.232 	5.074 
6352 	1 	1.078 	0.082 	1.160 
6353 	0 	-1.154 	-0.097 	-1.251 
6354 	0 	-1.010 	-0.865 	-1.875 
6355 	1 	0.420 	3.374 	3.794 
6356 	0 	0.310 	2.594 	2.904 
6357 	0 	-2.146 	-2.702 	-4.848 
6358 	0 	0.341 	1.862 	2.203 
6359 	1 	1.592 	2.116 	3.709 
6360 	1 	-0.480 	0.136 	-0.344 
6361 	0 	-0.555 	1.473 	0.918 
6362 	0 	-1.438 	-0.525 	-1.963 
6363 	0 	0.566 	-0.086 	0.481 
6364 	0 	0.729 	1.385 	2.114 
6365 	1 	2.542 	0.733 	3.275 
6366 	0 	-0.262 	-2.112 	-2.374 
6367 	1 	-1.042 	-0.343 	-1.385 
6368 	1 	-1.760 	-3.862 	-5.622 
6369 	1 	0.073 	-1.287 	-1.213 
6370 	0 	-0.056 	-1.846 	-1.902 
6371 	0 	0.764 	-1.321 	-0.557 
6372 	0 	-0.379 	-0.904 	-1.283 
6373 	1 	0.812 	-0.312 	0.501 
6374 	1 	1.571 	2.691 	4.262 
6375 	0 	-1.266 	1.362 	0.096 
6376 	1 	2.001 	-4.185 	-2.184 
6377 	0 	-1.315 	1.096 	-0.219 
6378 	1 	0.643 	1.323 	1.966 
6379 	0 	1.325 	1.391 	2.716 
6380 	1 	-0.125 	-2.003 	-2.129 
6381 	0 	-1.493 	-0.936 	-2.430 
6382 	0 	0.594 	-1.433 	-0.839 
6383 	1 	0.927 	1.424 	2.351 
6384 	1 	1.408 	-1.066 	0.342 
6385 	1 	-0.226 	2.781 	2.556 
6386 	1 	-0.746 	3.339 	2.593 
6387 	0 	-0.743 	-3.812 	-4.554 
6388 	1 	0.424 	-0.455 	-0.031 
6389 	1 	0.814 	-2.641 	-1.826 
6390 	0 	-0.389 	0.325 	-0.064 
6391 	1 	-0.273 	1.886 	1.613 
6392 	0 	-0.693 	1.398 	0.705 
6393 	0 	-0.717 	2.438 	1.720 
6394 	0 	-0.472 	-0.231 	-0.703 
6395 	1 	-0.688 	1.561 	0.873 
6396 	0 	-0.251 	-0.198 	-0.449 
6397 	1 	-0.102 	1.120 	1.018 
6398 	0 	-1.259 	-0.740 	-1.999 
6399 	0 	-0.201 	0.097 	-0.104 
6400 	1 	0.268 	-1.149 	-0.880 
6401 	1 	0.531 	-3.504 	-2.973 
6402 	0 	-0.756 	-2.333 	-3.089 
6403 	1 	1.276 	1.470 	2.746 
6404 	1 	0.252 	-0.429 	-0.178 
6405 	0 	-0.174 	2.179 	2.005 
6406 	1 	1.275 	0.001 	1.276 
6407 	0 	0.408 	3.808 	4.217 
6408 	1 	1.196 	-3.398 	-2.201 
6409 	1 	-0.699 	-0.728 	-1.427 
6410 	0 	-1.933 	-1.436 	-3.369 
6411 	1 	-1.623 	-3.323 	-4.946 
6412 	1 	0.382 	-2.057 	-1.675 
6413 	1 	-1.747 	-2.369 	-4.117 
6414 	1 	0.167 	1.957 	2.124 
6415 	1 	0.925 	-0.499 	0.426 
6416 	1 	0.766 	1.909 	2.675 
6417 	0 	-0.562 	1.293 	0.731 
6418 	1 	-0.672 	-4.354 	-5.025 
6419 	1 	-2.278 	0.233 	-2.045 
6420 	0 	0.645 	0.274 	0.919 
6421 	1 	-2.122 	1.491 	-0.631 
6422 	0 	0.665 	0.876 	1.541 
6423 	1 	0.030 	0.693 	0.723 
6424 	1 	-0.540 	-2.163 	-2.703 
6425 	1 	0.327 	-2.522 	-2.194 
6426 	0 	0.080 	-1.688 	-1.608 
6427 	1 	-1.066 	-3.158 	-4.223 
6428 	1 	-1.726 	0.459 	-1.267 
6429 	1 	-1.301 	1.090 	-0.211 
6430 	0 	0.333 	2.276 	2.609 
6431 	1 	0.833 	-2.197 	-1.364 
6432 	1 	1.848 	0.436 	2.284 
6433 	0 	0.089 	0.697 	0.786 
6434 	0 	-0.624 	0.601 	-0.023 
6435 	1 	0.910 	-0.248 	0.662 
6436 	1 	-0.285 	1.891 	1.606 
6437 	0 	-1.843 	-2.764 	-4.607 
6438 	1 	0.225 	-1.499 	-1.273 
6439 	1 	-0.704 	1.838 	1.135 
6440 	1 	-0.407 	1.468 	1.061 
6441 	1 	0.434 	2.194 	2.628 
6442 	0 	0.744 	-1.486 	-0.742 
6443 	1 	0.633 	1.599 	2.232 
6444 	1 	0.982 	1.061 	2.043 
6445 	1 	0.690 	-1.980 	-1.290 
6446 	0 	0.893 	2.235 	3.128 
6447 	0 	0.162 	1.878 	2.040 
6448 	0 	-0.654 	-0.043 	-0.698 
6449 	1 	-0.118 	1.254 	1.136 
6450 	0 	-1.745 	4.619 	2.874 
6451 	0 	-0.354 	0.739 	0.385 
6452 	1 	-1.260 	1.996 	0.737 
6453 	1 	-0.841 	1.038 	0.197 
6454 	0 	-0.464 	-0.591 	-1.055 
6455 	0 	0.390 	2.478 	2.868 
6456 	0 	-0.279 	-3.926 	-4.205 
6457 	1 	-0.828 	-0.908 	-1.736 
6458 	0 	1.056 	1.115 	2.171 
6459 	1 	1.711 	0.475 	2.186 
6460 	1 	-0.384 	-1.521 	-1.905 
6461 	0 	0.275 	3.752 	4.027 
6462 	0 	1.062 	1.946 	3.008 
6463 	1 	-0.413 	-3.153 	-3.566 
6464 	0 	-0.181 	0.364 	0.183 
6465 	1 	-0.627 	-0.197 	-0.824 
6466 	0 	0.488 	3.213 	3.700 
6467 	0 	0.818 	-3.657 	-2.839 
6468 	1 	-0.472 	1.971 	1.499 
6469 	0 	-1.563 	-2.871 	-4.433 
6470 	0 	-0.335 	-1.404 	-1.740 
6471 	0 	-0.259 	-2.253 	-2.511 
6472 	0 	0.973 	-3.278 	-2.305 
6473 	1 	2.499 	-0.789 	1.710 
6474 	0 	0.403 	3.328 	3.731 
6475 	0 	-0.880 	-0.476 	-1.356 
6476 	1 	-1.664 	1.887 	0.223 
6477 	0 	-0.469 	0.479 	0.009 
6478 	0 	-1.054 	-0.011 	-1.066 
6479 	1 	-0.097 	-1.802 	-1.900 
6480 	1 	0.652 	0.080 	0.731 
6481 	1 	-0.093 	0.814 	0.720 
6482 	1 	-1.537 	-0.164 	-1.701 
6483 	0 	0.704 	3.273 	3.977 
6484 	0 	-0.067 	-0.383 	-0.450 
6485 	0 	0.981 	-0.432 	0.549 
6486 	0 	-1.582 	1.199 	-0.383 
6487 	0 	-0.396 	-0.058 	-0.453 
6488 	0 	0.401 	1.827 	2.227 
6489 	0 	1.012 	-0.539 	0.473 
6490 	1 	-0.477 	2.388 	1.911 
6491 	1 	-0.111 	1.589 	1.478 
6492 	0 	-0.990 	3.879 	2.889 
6493 	0 	0.924 	-0.130 	0.794 
6494 	1 	-0.149 	5.630 	5.482 
6495 	1 	0.670 	0.763 	1.433 
6496 	1 	-1.049 	1.219 	0.170 
6497 	0 	0.063 	-0.335 	-0.272 
6498 	1 	-1.758 	0.669 	-1.089 
6499 	0 	-1.125 	1.300 	0.174 
6500 	0 	-0.304 	-2.603 	-2.907 
6501 	1 	0.401 	0.356 	0.756 
6502 	0 	1.268 	-1.461 	-0.193 
6503 	0 	-0.245 	3.322 	3.077 
6504 	0 	-0.123 	2.903 	2.780 
6505 	1 	0.579 	-1.692 	-1.113 
6506 	0 	-0.346 	0.940 	0.594 
6507 	0 	-0.146 	1.889 	1.743 
6508 	0 	1.149 	-3.096 	-1.947 
6509 	1 	-0.932 	-1.098 	-2.030 
6510 	0 	-0.011 	0.756 	0.744 
6511 	1 	-0.181 	2.238 	2.056 
6512 	0 	0.871 	-1.170 	-0.299 
6513 	1 	0.937 	-2.438 	-1.502 
6514 	1 	0.232 	-3.509 	-3.277 
6515 	0 	0.099 	4.873 	4.972 
6516 	1 	-0.412 	2.213 	1.802 
6517 	0 	0.883 	1.244 	2.127 
6518 	1 	-0.854 	-1.930 	-2.784 
6519 	0 	-0.487 	-0.575 	-1.062 
6520 	0 	1.014 	-5.453 	-4.439 
6521 	0 	0.411 	-1.598 	-1.187 
6522 	1 	0.772 	1.468 	2.240 
6523 	0 	-1.135 	0.902 	-0.232 
6524 	1 	-0.234 	-5.487 	-5.721 
6525 	1 	-1.322 	0.916 	-0.406 
6526 	0 	-0.635 	-5.404 	-6.039 
6527 	0 	0.037 	-2.110 	-2.073 
6528 	1 	-0.689 	-1.899 	-2.588 
6529 	0 	-0.096 	-1.313 	-1.409 
6530 	0 	-0.573 	-2.439 	-3.012 
6531 	1 	-0.315 	-2.644 	-2.960 
6532 	0 	-0.048 	4.239 	4.191 
6533 	1 	-1.327 	-1.227 	-2.554 
6534 	1 	-1.246 	-0.870 	-2.116 
6535 	1 	0.198 	1.583 	1.781 
6536 	0 	-1.112 	1.545 	0.433 
6537 	0 	0.554 	0.818 	1.372 
6538 	0 	-0.398 	-0.851 	-1.249 
6539 	0 	1.318 	-2.472 	-1.153 
6540 	0 	0.427 	3.219 	3.646 
6541 	1 	0.806 	0.766 	1.572 
6542 	1 	-0.146 	0.809 	0.663 
6543 	1 	0.042 	-1.277 	-1.235 
6544 	0 	0.556 	2.017 	2.572 
6545 	1 	0.521 	-0.668 	-0.146 
6546 	0 	-0.303 	1.353 	1.050 
6547 	1 	0.132 	0.549 	0.682 
6548 	0 	-3.066 	-3.025 	-6.092 
6549 	0 	0.213 	-1.312 	-1.099 
6550 	1 	0.622 	-2.004 	-1.382 
6551 	1 	1.463 	1.539 	3.002 
6552 	0 	-0.259 	-1.797 	-2.056 
6553 	0 	1.816 	-0.226 	1.589 
6554 	1 	-0.513 	0.749 	0.236 
6555 	1 	0.671 	0.448 	1.119 
6556 	1 	-0.900 	-3.702 	-4.602 
6557 	1 	-0.089 	4.447 	4.358 
6558 	1 	1.177 	-0.178 	0.999 
6559 	0 	-1.025 	-0.710 	-1.735 
6560 	0 	1.050 	-1.199 	-0.149 
6561 	1 	-0.077 	0.217 	0.140 
6562 	1 	-0.876 	-0.537 	-1.414 
6563 	0 	0.170 	-1.495 	-1.325 
6564 	0 	-2.127 	-0.050 	-2.177 
6565 	1 	0.717 	-0.361 	0.357 
6566 	0 	-0.558 	0.747 	0.189 
6567 	0 	0.108 	1.390 	1.498 
6568 	1 	1.224 	-1.220 	0.004 
6569 	0 	1.120 	1.093 	2.213 
6570 	1 	-0.654 	0.547 	-0.107 
6571 	0 	-2.116 	3.008 	0.892 
6572 	0 	0.080 	0.614 	0.693 
6573 	0 	0.822 	1.209 	2.031 
6574 	0 	-0.332 	2.221 	1.888 
6575 	0 	-0.770 	-1.706 	-2.476 
6576 	1 	2.209 	-1.974 	0.235 
6577 	0 	-1.401 	3.633 	2.233 
6578 	0 	-0.464 	-0.439 	-0.904 
6579 	0 	-0.620 	0.208 	-0.412 
6580 	0 	-0.282 	-0.386 	-0.669 
6581 	1 	1.751 	-1.673 	0.079 
6582 	0 	2.943 	-0.063 	2.880 
6583 	0 	-1.203 	1.368 	0.165 
6584 	1 	-1.071 	-3.419 	-4.490 
6585 	0 	0.133 	-1.220 	-1.087 
6586 	0 	0.024 	2.101 	2.125 
6587 	0 	0.372 	-0.142 	0.230 
6588 	0 	1.705 	1.510 	3.214 
6589 	0 	1.667 	0.714 	2.380 
6590 	0 	-0.566 	-2.825 	-3.391 
6591 	0 	1.110 	-3.642 	-2.532 
6592 	0 	0.396 	0.161 	0.557 
6593 	0 	-0.253 	-1.568 	-1.822 
6594 	0 	1.193 	4.376 	5.569 
6595 	0 	1.197 	0.455 	1.651 
6596 	1 	-0.975 	-0.884 	-1.859 
6597 	1 	1.138 	-0.253 	0.885 
6598 	1 	0.341 	-0.543 	-0.202 
6599 	1 	-0.098 	0.873 	0.775 
6600 	1 	0.312 	-0.304 	0.008 
6601 	0 	-1.192 	-0.712 	-1.904 
6602 	1 	-0.369 	-0.420 	-0.790 
6603 	1 	0.128 	-0.117 	0.012 
6604 	1 	-0.144 	0.253 	0.109 
6605 	0 	-0.406 	0.809 	0.403 
6606 	0 	0.678 	-0.457 	0.221 
6607 	1 	0.460 	0.017 	0.476 
6608 	0 	-1.335 	1.068 	-0.267 
6609 	0 	1.556 	-4.060 	-2.504 
6610 	1 	-1.965 	-0.885 	-2.850 
6611 	0 	0.428 	0.669 	1.097 
6612 	0 	0.433 	0.583 	1.016 
6613 	1 	0.997 	-5.843 	-4.846 
6614 	1 	0.338 	-1.097 	-0.759 
6615 	0 	-1.446 	-0.709 	-2.155 
6616 	0 	-0.618 	1.995 	1.378 
6617 	0 	0.352 	-2.255 	-1.903 
6618 	1 	-1.155 	-2.874 	-4.028 
6619 	1 	-0.413 	0.167 	-0.246 
6620 	1 	0.514 	-3.320 	-2.806 
6621 	0 	-1.386 	-3.147 	-4.533 
6622 	0 	-0.523 	-0.272 	-0.796 
6623 	1 	-0.395 	0.534 	0.140 
6624 	1 	-0.519 	-0.719 	-1.238 
6625 	1 	-0.077 	-0.938 	-1.014 
6626 	0 	1.289 	1.742 	3.030 
6627 	1 	-0.721 	0.251 	-0.469 
6628 	1 	1.236 	-0.271 	0.965 
6629 	0 	-0.353 	4.420 	4.067 
6630 	0 	0.800 	1.229 	2.028 
6631 	1 	-0.614 	-1.552 	-2.165 
6632 	1 	-0.991 	3.425 	2.433 
6633 	0 	-1.751 	1.345 	-0.406 
6634 	1 	-1.065 	1.865 	0.800 
6635 	0 	-0.338 	2.115 	1.777 
6636 	1 	1.400 	-0.092 	1.309 
6637 	0 	-0.254 	-0.299 	-0.552 
6638 	0 	0.044 	0.523 	0.567 
6639 	1 	1.140 	0.279 	1.419 
6640 	0 	0.046 	-0.777 	-0.731 
6641 	1 	1.771 	0.092 	1.863 
6642 	1 	-0.023 	-1.504 	-1.528 
6643 	0 	0.977 	0.233 	1.210 
6644 	1 	0.024 	-0.192 	-0.168 
6645 	1 	-0.243 	0.713 	0.469 
6646 	1 	-1.489 	1.253 	-0.235 
6647 	0 	-0.415 	2.692 	2.277 
6648 	1 	0.201 	1.914 	2.116 
6649 	0 	-1.340 	-0.127 	-1.467 
6650 	0 	0.693 	-1.721 	-1.027 
6651 	1 	-1.428 	1.365 	-0.063 
6652 	1 	1.515 	-2.771 	-1.257 
6653 	1 	-0.504 	-0.211 	-0.715 
6654 	1 	-1.295 	-2.209 	-3.504 
6655 	0 	0.482 	1.727 	2.209 
6656 	1 	0.642 	-1.694 	-1.053 
6657 	0 	-1.128 	-2.053 	-3.181 
6658 	1 	-0.266 	-0.665 	-0.931 
6659 	0 	-1.225 	0.158 	-1.067 
6660 	0 	-0.099 	1.911 	1.811 
6661 	0 	-1.120 	0.612 	-0.508 
6662 	1 	0.252 	1.375 	1.627 
6663 	0 	-0.429 	2.192 	1.764 
6664 	0 	-0.233 	1.048 	0.815 
6665 	1 	-0.026 	-0.965 	-0.990 
6666 	1 	-0.405 	-1.144 	-1.549 
6667 	0 	0.701 	-0.835 	-0.134 
6668 	0 	0.675 	1.250 	1.925 
6669 	1 	-0.940 	-0.832 	-1.772 
6670 	1 	-0.508 	-0.114 	-0.622 
6671 	0 	-1.357 	-1.283 	-2.639 
6672 	1 	-1.913 	2.785 	0.872 
6673 	1 	-0.509 	0.604 	0.094 
